drug_name,num_prescriber,total_cost
SYNTHROID,1,847
TAMSULOSIN HCL,1,847
SURE COMFORT,2,846
KLOR-CON M20,1,846
OMEPRAZOLE,1,845
DICLOFENAC SODIUM,1,845
THIOTHIXENE,1,845
GABAPENTIN,1,845
VENTOLIN HFA,1,845
METHADONE HCL,1,844
AMILORIDE HCL,1,844
CITALOPRAM HBR,1,844
BD ULTRA-FINE PEN NEEDLE,1,844
FLUTICASONE PROPIONATE,1,844
POTASSIUM CHLORIDE,1,844
MONTELUKAST SODIUM,1,844
HYDROCODONE-ACETAMINOPHEN,1,844
AMLODIPINE BESYLATE-BENAZEPRIL,1,843
OXYCODONE HCL,1,843
LANSOPRAZOLE,1,843
DILTIAZEM 24HR ER,1,843
BENAZEPRIL HCL,1,843
RAMIPRIL,1,843
COLCHICINE,1,843
POTASSIUM CHLORIDE,1,843
K-TAB ER,1,843
ALLOPURINOL,1,843
TRIAMCINOLONE ACETONIDE,1,842
MONTELUKAST SODIUM,1,842
TAMSULOSIN HCL,1,842
SULFACETAMIDE SODIUM,1,842
ISOSORBIDE MONONITRATE ER,1,842
SULFASALAZINE,1,842
METOPROLOL TARTRATE,1,842
KETOCONAZOLE,1,841
TAMSULOSIN HCL,1,841
TELMISARTAN,1,841
FLUTICASONE PROPIONATE,1,841
CLOPIDOGREL,3,841
BUTORPHANOL TARTRATE,1,841
NIFEDIPINE ER,1,841
VALSARTAN-HYDROCHLOROTHIAZIDE,1,840
BUSPIRONE HCL,1,840
AMOXICILLIN-CLAVULANATE POTASS,1,840
FLUTICASONE PROPIONATE,1,840
LATANOPROST,1,839
ROPINIROLE HCL,1,839
IBUPROFEN,1,839
ACYCLOVIR,1,838
METOPROLOL TARTRATE,1,838
LOSARTAN POTASSIUM,1,838
BUSPIRONE HCL,1,838
ESCITALOPRAM OXALATE,1,837
PRAMIPEXOLE DIHYDROCHLORIDE,1,837
NAPROXEN,1,836
NITROGLYCERIN PATCH,1,836
WARFARIN SODIUM,1,836
TESTOSTERONE CYPIONATE,1,836
BD ULTRA-FINE PEN NEEDLE,1,836
CARBIDOPA-LEVODOPA,1,836
LOSARTAN POTASSIUM,1,836
PAROXETINE HCL,1,836
CLOTRIMAZOLE-BETAMETHASONE,1,835
NAPROXEN,1,834
SERTRALINE HCL,1,834
CARBAMAZEPINE,1,834
METFORMIN HCL,1,834
IPRATROPIUM-ALBUTEROL,1,834
ALCOHOL PREP PADS,1,834
BUMETANIDE,1,834
TAMSULOSIN HCL,1,834
AMLODIPINE BESYLATE,1,833
AMITRIPTYLINE HCL,1,833
PRAVASTATIN SODIUM,1,833
MIDODRINE HCL,1,833
HALOPERIDOL,1,831
PREDNISONE,1,831
HALOPERIDOL,1,831
MIRTAZAPINE,1,831
PANTOPRAZOLE SODIUM,1,830
LEVETIRACETAM,1,830
TRIAMCINOLONE ACETONIDE,1,830
DIVALPROEX SODIUM,1,829
TRIAMCINOLONE ACETONIDE,1,829
POLYETHYLENE GLYCOL 3350,1,829
DOXAZOSIN MESYLATE,1,829
PIOGLITAZONE HCL,1,829
SYNTHROID,1,829
PRAVASTATIN SODIUM,1,829
ESTRADIOL,1,829
MELOXICAM,1,828
ACETAZOLAMIDE,1,828
FLUTICASONE PROPIONATE,1,828
OXYCODONE HCL,1,828
SYNTHROID,1,828
BUPROPION HCL SR,1,827
DICYCLOMINE HCL,1,827
CARTIA XT,1,827
MERCAPTOPURINE,1,827
CLOTRIMAZOLE-BETAMETHASONE,1,827
OMEPRAZOLE,1,827
OXYBUTYNIN CHLORIDE,1,826
VALACYCLOVIR,1,826
TAMSULOSIN HCL,1,826
NYSTATIN,1,826
LORAZEPAM,1,825
DOXAZOSIN MESYLATE,2,825
TRAMADOL HCL,1,825
POLYETHYLENE GLYCOL 3350,1,824
INSULIN SYRINGE,2,824
PRAVASTATIN SODIUM,1,824
SIMVASTATIN,3,824
CYCLOBENZAPRINE HCL,1,824
FINASTERIDE,1,824
PRAVASTATIN SODIUM,1,823
LISINOPRIL,1,823
LORAZEPAM,1,823
VALPROIC ACID,2,822
NABUMETONE,1,822
VOLTAREN,1,822
PROAIR HFA,1,822
ROPINIROLE HCL,1,822
HYDROCODONE-ACETAMINOPHEN,1,822
PRAVASTATIN SODIUM,1,821
METOPROLOL TARTRATE,1,821
ESZOPICLONE,1,821
CHLORTHALIDONE,1,821
ZOLPIDEM TARTRATE,1,821
ACYCLOVIR,1,821
RANITIDINE HCL,1,821
LOSARTAN POTASSIUM,1,821
INSULIN SYRINGE,3,821
AFEDITAB CR,1,820
ATENOLOL,1,820
FUROSEMIDE,1,820
LOSARTAN-HYDROCHLOROTHIAZIDE,1,820
DILTIAZEM HCL,1,820
FLUOXETINE HCL,1,820
GABAPENTIN,1,819
MEMANTINE HCL,1,819
DILT-XR,1,818
AMITRIPTYLINE HCL,1,818
HYDRALAZINE HCL,1,818
RISPERIDONE,1,818
CILOSTAZOL,1,818
AZELASTINE HCL,1,818
WARFARIN SODIUM,1,818
RISPERIDONE,1,818
CARVEDILOL,1,817
COMFORT EZ,1,817
AZELASTINE HCL,1,817
NATEGLINIDE,1,817
DOXAZOSIN MESYLATE,1,817
BD ULTRA-FINE PEN NEEDLE,1,816
RIZATRIPTAN,1,816
GLIMEPIRIDE,1,816
PRAVASTATIN SODIUM,1,816
CLOTRIMAZOLE-BETAMETHASONE,1,816
PAROXETINE HCL,1,816
HYDROCODONE-ACETAMINOPHEN,1,816
OMEPRAZOLE,2,815
LOSARTAN POTASSIUM,1,815
FLUOXETINE HCL,1,815
ISOSORBIDE MONONITRATE ER,1,815
ATENOLOL,3,815
TAMSULOSIN HCL,2,815
OXYBUTYNIN CHLORIDE,1,815
ERYTHROMYCIN,1,815
FLUOXETINE HCL,1,815
ISOSORBIDE MONONITRATE ER,1,814
METHOTREXATE,1,814
CLONAZEPAM,1,814
FELODIPINE ER,1,814
PANTOPRAZOLE SODIUM,1,814
DIGOX,1,814
LORAZEPAM,1,813
ISOSORBIDE MONONITRATE ER,1,813
LEVOFLOXACIN,1,813
PROAIR HFA,1,813
BUTALBITAL-ACETAMINOPHEN-CAFFE,1,813
FUROSEMIDE,1,812
NYSTATIN,1,812
PANTOPRAZOLE SODIUM,1,812
TIMOLOL MALEATE,1,812
ATORVASTATIN CALCIUM,1,812
ATENOLOL,1,812
HYDROCODONE-ACETAMINOPHEN,1,812
DIGOX,1,812
GABAPENTIN,1,812
MISOPROSTOL,1,811
LEVOTHYROXINE SODIUM,1,811
KETOCONAZOLE,1,811
VENTOLIN HFA,1,811
BD ULTRA-FINE PEN NEEDLE,1,810
NIFEDIPINE ER,1,810
AMLODIPINE BESYLATE-BENAZEPRIL,1,810
CITALOPRAM HBR,1,810
DIGOXIN,1,810
BUPROPION HCL,1,810
FUROSEMIDE,1,810
PANTOPRAZOLE SODIUM,1,809
OXYCODONE HCL,1,809
FAMOTIDINE,1,809
ALPRAZOLAM,1,809
MIDODRINE HCL,1,809
TRAMADOL HCL,1,809
OXYCODONE HCL,1,808
PRAMIPEXOLE DIHYDROCHLORIDE,1,808
SIMVASTATIN,1,808
WARFARIN SODIUM,1,808
AMIODARONE HCL,1,808
HYDRALAZINE HCL,1,808
VENLAFAXINE HCL ER,1,808
DIVALPROEX SODIUM,1,808
SIMVASTATIN,1,808
OXYCODONE HCL,1,807
CEFAZOLIN SODIUM,1,807
ZOLPIDEM TARTRATE,1,807
CARTIA XT,1,807
GLYBURIDE,1,807
POLYETHYLENE GLYCOL 3350,1,807
OXYBUTYNIN CHLORIDE,1,807
POTASSIUM CHLORIDE,1,807
DIVALPROEX SODIUM,1,807
SELEGILINE HCL,1,807
VALSARTAN,1,806
GLIPIZIDE ER,1,806
CYCLOBENZAPRINE HCL,1,806
TOPIRAMATE,1,805
HYDRALAZINE HCL,1,805
DILTIAZEM 24HR ER,1,805
MORPHINE SULFATE ER,1,804
GABAPENTIN,1,804
DONEPEZIL HCL,1,803
CHLORTHALIDONE,1,803
LIDOCAINE-PRILOCAINE,1,803
VENTOLIN HFA,1,802
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,802
GEMFIBROZIL,1,802
CEFDINIR,1,801
POTASSIUM CHLORIDE,1,801
HALOPERIDOL,1,801
ANASTROZOLE,1,801
CARBIDOPA-LEVODOPA,1,801
ACETAMINOPHEN-CODEINE,1,801
SIMVASTATIN,1,801
DILTIAZEM 24HR CD,1,800
OXYCODONE HCL,1,800
METFORMIN HCL ER,1,800
POTASSIUM CHLORIDE,1,800
CYCLOBENZAPRINE HCL,1,800
NITROFURANTOIN MONO-MACRO,1,799
RAMIPRIL,1,799
ISOSORBIDE DINITRATE,1,799
NYSTATIN,1,799
METFORMIN HCL ER,1,799
MEMANTINE HCL,1,799
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,799
VALPROIC ACID,2,798
RAMIPRIL,1,798
FAMOTIDINE,1,798
ROPINIROLE HCL,1,798
VOLTAREN,1,798
ONDANSETRON HCL,1,798
ATENOLOL,1,797
FENTANYL,1,797
CILOSTAZOL,1,797
FINASTERIDE,1,797
FINASTERIDE,1,796
DICYCLOMINE HCL,1,796
TRIAMTERENE-HYDROCHLOROTHIAZID,1,796
INSUPEN,1,796
CARTIA XT,1,796
POTASSIUM CHLORIDE,1,796
POTASSIUM CHLORIDE,1,795
LOSARTAN POTASSIUM,1,795
ATORVASTATIN CALCIUM,1,795
ATORVASTATIN CALCIUM,1,795
ALENDRONATE SODIUM,1,795
FLUCONAZOLE,1,795
BACLOFEN,1,794
PRAMIPEXOLE DIHYDROCHLORIDE,1,794
CARVEDILOL,3,794
PREDNISONE,1,794
NIFEDICAL XL,1,794
METOPROLOL TARTRATE,1,794
PHENYTOIN SODIUM EXTENDED,1,794
TRAZODONE HCL,1,793
MEGESTROL ACETATE,1,793
PROVENTIL HFA,1,793
LOVASTATIN,1,793
PROAIR HFA,1,792
GABAPENTIN,1,792
RISPERIDONE,1,792
VALACYCLOVIR,1,792
DOXYCYCLINE MONOHYDRATE,1,792
VALSARTAN,1,792
GLYBURIDE,1,791
DULOXETINE HCL,1,791
HYDROCORTISONE,1,790
BACLOFEN,1,790
OMEPRAZOLE,1,790
ALENDRONATE SODIUM,1,790
PRAVASTATIN SODIUM,2,790
METOPROLOL TARTRATE,1,790
TIZANIDINE HCL,1,789
BALSALAZIDE DISODIUM,1,789
ENALAPRIL MALEATE,1,789
AZELASTINE HCL,2,789
AMLODIPINE BESYLATE,1,788
LISINOPRIL,1,788
OMEPRAZOLE,1,788
BUPROPION XL,1,788
VENTOLIN HFA,1,788
PRAVASTATIN SODIUM,1,787
THEOPHYLLINE ANHYDROUS,1,787
DIGOX,1,787
SIMVASTATIN,1,787
METFORMIN HCL,1,787
LISINOPRIL,1,786
HYDROCODONE-ACETAMINOPHEN,1,786
AMITRIPTYLINE HCL,1,786
LOSARTAN POTASSIUM,1,786
SERTRALINE HCL,1,786
BUSPIRONE HCL,1,786
FENOFIBRATE,2,786
GLIPIZIDE ER,1,786
LANSOPRAZOLE,1,786
PROPRANOLOL HCL ER,1,785
MECLIZINE HCL,1,785
CARVEDILOL,1,784
ATORVASTATIN CALCIUM,1,784
XOPENEX HFA,1,784
ALPRAZOLAM,2,784
TAMSULOSIN HCL,1,784
DIGOXIN,1,783
SIMVASTATIN,1,783
GABAPENTIN,1,783
METOPROLOL TARTRATE,1,782
PANTOPRAZOLE SODIUM,1,782
SYNTHROID,1,782
GLIPIZIDE,1,782
SIMVASTATIN,1,781
ISOSORBIDE DINITRATE,1,781
FENOFIBRATE,5,781
HYDRALAZINE HCL,1,781
NITROFURANTOIN MONO-MACRO,1,781
QUETIAPINE FUMARATE,1,781
BENAZEPRIL-HYDROCHLOROTHIAZIDE,1,781
TRAMADOL HCL,3,780
ENALAPRIL MALEATE,1,780
DIGOXIN,1,780
FENOFIBRATE,3,780
BUPROPION XL,1,780
ESCITALOPRAM OXALATE,1,780
BACLOFEN,1,780
MIRTAZAPINE,1,780
ZOLPIDEM TARTRATE ER,1,779
PAROXETINE HCL,1,779
FENOFIBRATE,2,779
CLOTRIMAZOLE-BETAMETHASONE,1,779
SUCRALFATE,1,779
LACTULOSE,1,779
GLIPIZIDE,1,778
METHYLPREDNISOLONE,1,778
LABETALOL HCL,1,778
MIRTAZAPINE,1,778
TRAMADOL HCL,1,778
BETAMETHASONE DIPROPIONATE,1,778
INDAPAMIDE,1,778
NORTRIPTYLINE HCL,1,777
LEVETIRACETAM,1,777
PROAIR HFA,1,777
OXYCODONE HCL,1,777
HYDROCODONE-ACETAMINOPHEN,1,777
TELMISARTAN,1,777
AMITRIPTYLINE HCL,1,777
TAZTIA XT,1,776
GLIPIZIDE ER,1,776
ALLOPURINOL,1,776
MIRTAZAPINE,1,776
TOPROL XL,1,775
TRIAZOLAM,1,775
AMOXICILLIN-CLAVULANATE POTASS,1,775
MELOXICAM,1,774
BUPROPION XL,1,774
AMLODIPINE BESYLATE,1,774
BACLOFEN,1,774
TEMAZEPAM,1,774
SERTRALINE HCL,1,774
CLONAZEPAM,1,773
AMITRIPTYLINE HCL,1,773
LEVOTHYROXINE SODIUM,3,773
CLONIDINE HCL,1,773
AMLODIPINE BESYLATE,1,773
CARBAMAZEPINE,1,773
VALSARTAN,1,773
ALBUTEROL SULFATE,1,772
HYDROCODONE-ACETAMINOPHEN,1,772
DULOXETINE HCL,1,772
OXYCODONE-ACETAMINOPHEN,1,771
KETOCONAZOLE,1,771
VENTOLIN HFA,1,771
METOPROLOL TARTRATE,1,771
LEVOTHYROXINE SODIUM,1,771
AZELASTINE HCL,1,771
TAMSULOSIN HCL,1,771
VENTOLIN HFA,1,770
PROAIR HFA,1,770
METHYLPHENIDATE HCL,1,770
PRAMIPEXOLE DIHYDROCHLORIDE,1,770
PILOCARPINE HCL,1,770
METFORMIN HCL ER,1,770
TRAMADOL HCL,1,770
QUINAPRIL HCL,1,769
POLYETHYLENE GLYCOL 3350,1,769
LEVOTHYROXINE SODIUM,1,769
NIFEDIPINE ER,1,769
RISPERIDONE,1,769
TIMOLOL MALEATE,1,769
AMLODIPINE BESYLATE-BENAZEPRIL,1,769
POTASSIUM CHLORIDE,1,769
LISINOPRIL,1,769
QUETIAPINE FUMARATE,1,768
PRAVASTATIN SODIUM,1,768
NIFEDIPINE ER,1,768
DOXYCYCLINE HYCLATE,1,768
BENAZEPRIL HCL,1,768
GABAPENTIN,1,768
LIDOCAINE-PRILOCAINE,2,767
GABAPENTIN,1,766
LOSARTAN-HYDROCHLOROTHIAZIDE,1,766
TRIAMCINOLONE ACETONIDE,1,766
CLORAZEPATE DIPOTASSIUM,1,766
HYDRALAZINE HCL,1,766
DICLOFENAC SODIUM,1,766
TOPROL XL,1,766
TRAMADOL HCL,1,766
TRIAMTERENE-HYDROCHLOROTHIAZID,2,766
LOSARTAN POTASSIUM,1,766
CILOSTAZOL,1,765
METHYLPREDNISOLONE,1,765
CARTIA XT,1,765
AZITHROMYCIN,1,765
OXYCODONE-ACETAMINOPHEN,1,765
WARFARIN SODIUM,1,765
CLOPIDOGREL,1,765
HYDROMET,1,765
SILVER SULFADIAZINE,1,765
METFORMIN HCL,1,764
MELOXICAM,1,764
FINASTERIDE,1,764
GABAPENTIN,1,764
NIFEDIPINE ER,1,764
METHYLPREDNISOLONE,1,764
CIPROFLOXACIN HCL,1,763
ACETAMINOPHEN-CODEINE,1,763
OFLOXACIN,1,763
SIMVASTATIN,1,763
OXYCODONE-ACETAMINOPHEN,1,763
CEFTRIAXONE,1,763
WARFARIN SODIUM,1,763
DOXYCYCLINE HYCLATE,1,763
TIZANIDINE HCL,1,762
VENTOLIN HFA,1,762
ALLOPURINOL,1,762
METOPROLOL SUCCINATE,1,762
QUINAPRIL HCL,1,761
NYSTATIN,1,761
PROAIR HFA,1,761
ATENOLOL,1,760
MONTELUKAST SODIUM,2,760
BUPROPION HCL,1,759
PREDNISONE,1,759
MORPHINE SULFATE ER,1,759
SULFASALAZINE,1,759
DONEPEZIL HCL,1,758
LANSOPRAZOLE,1,758
VENTOLIN HFA,1,758
PANTOPRAZOLE SODIUM,1,758
MERCAPTOPURINE,1,758
TIZANIDINE HCL,1,758
MORPHINE SULFATE ER,1,757
DEXTROAMPHETAMINE-AMPHETAMINE,1,757
OXCARBAZEPINE,1,757
OXYCODONE-ACETAMINOPHEN,1,757
LOSARTAN POTASSIUM,1,757
FUROSEMIDE,1,756
NIFEDICAL XL,1,756
FLUOXETINE HCL,1,756
NAPROXEN,1,756
RISPERIDONE,1,756
DONEPEZIL HCL,1,756
LISINOPRIL,1,756
SOTALOL,1,756
PAROXETINE HCL,1,756
DIVALPROEX SODIUM,1,756
CEPHALEXIN,1,756
CLOPIDOGREL,1,756
HYDROCHLOROTHIAZIDE,1,755
KLOR-CON M20,1,755
ALPRAZOLAM,1,755
AZITHROMYCIN,1,755
CLONIDINE HCL,1,755
ATORVASTATIN CALCIUM,1,755
CITALOPRAM HBR,1,755
VENLAFAXINE HCL ER,1,755
OXYBUTYNIN CHLORIDE,1,755
WARFARIN SODIUM,1,754
PREDNISONE,1,754
LEVOTHYROXINE SODIUM,1,754
LANSOPRAZOLE,1,754
BUSPIRONE HCL,1,754
LOSARTAN POTASSIUM,3,754
ZOLPIDEM TARTRATE,1,754
LABETALOL HCL,1,754
PIOGLITAZONE HCL,1,754
MOEXIPRIL HCL,1,753
KLOR-CON M20,2,753
FLUCONAZOLE,1,753
OLANZAPINE,1,752
ALENDRONATE SODIUM,1,752
ETHAMBUTOL HCL,1,752
ALCOHOL PADS,1,752
RANITIDINE HCL,1,752
LAMOTRIGINE,1,752
OXCARBAZEPINE,1,752
MONTELUKAST SODIUM,1,752
METOPROLOL TARTRATE,1,752
FENOFIBRATE,1,751
CARISOPRODOL,1,751
BRIMONIDINE TARTRATE,1,751
RANITIDINE HCL,1,751
OXYCODONE HCL,1,751
AMOXICILLIN-CLAVULANATE POTASS,1,750
VALSARTAN-HYDROCHLOROTHIAZIDE,1,750
SIMVASTATIN,1,750
METFORMIN HCL ER,1,750
LOSARTAN POTASSIUM,1,750
TERCONAZOLE,1,750
AMLODIPINE BESYLATE-BENAZEPRIL,1,749
VALSARTAN-HYDROCHLOROTHIAZIDE,1,749
LOSARTAN POTASSIUM,1,749
OXYBUTYNIN CHLORIDE ER,1,749
THEOPHYLLINE ANHYDROUS,1,749
MORPHINE SULFATE ER,1,749
LAMOTRIGINE,1,748
RANITIDINE HCL,1,748
TIZANIDINE HCL,1,748
METOLAZONE,1,747
CARVEDILOL,1,747
ISOSORBIDE MONONITRATE ER,1,747
LEVETIRACETAM,1,747
OXYBUTYNIN CHLORIDE,1,747
PHENOBARBITAL,1,747
TRAMADOL HCL,1,747
VERAPAMIL ER,1,747
NYSTOP,1,746
FENTANYL,1,746
FINASTERIDE,1,746
HYDROCHLOROTHIAZIDE,1,746
SUMATRIPTAN SUCCINATE,1,746
OMEPRAZOLE,1,746
GEMFIBROZIL,1,746
METOPROLOL SUCCINATE,1,745
HYDROCODONE-ACETAMINOPHEN,1,745
DULOXETINE HCL,1,745
LEVETIRACETAM,1,745
DOXYCYCLINE HYCLATE,1,745
NORTRIPTYLINE HCL,1,744
DOXAZOSIN MESYLATE,1,744
PROPRANOLOL HCL ER,1,744
CIPROFLOXACIN HCL,1,744
TRAMADOL HCL,1,744
KETOROLAC TROMETHAMINE,1,744
KLOR-CON M20,1,744
IPRATROPIUM BROMIDE,1,744
COLCRYS,1,743
ESZOPICLONE,1,743
AMITRIPTYLINE HCL,1,743
TAMSULOSIN HCL,1,743
NYAMYC,1,743
IBANDRONATE SODIUM,1,742
ATORVASTATIN CALCIUM,1,742
PANTOPRAZOLE SODIUM,1,742
KETOCONAZOLE,1,742
SIMVASTATIN,1,742
LANSOPRAZOLE,1,742
PROPRANOLOL HCL,1,742
ISOSORBIDE MONONITRATE ER,1,741
ALLOPURINOL,1,741
SUCRALFATE,1,741
TORSEMIDE,1,741
LEVOCETIRIZINE DIHYDROCHLORIDE,1,741
MORPHINE SULFATE ER,1,740
IPRATROPIUM-ALBUTEROL,1,740
ONDANSETRON HCL,1,740
OXYBUTYNIN CHLORIDE,1,740
METFORMIN HCL ER,1,740
RANITIDINE HCL,1,740
CLONIDINE HCL,1,740
METOPROLOL SUCCINATE,1,740
ENABLEX,1,739
TAMSULOSIN HCL,1,739
VENLAFAXINE HCL,1,739
FINASTERIDE,1,739
ENALAPRIL MALEATE,1,739
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,739
OXYCODONE-ACETAMINOPHEN,1,739
VERAPAMIL HCL,1,738
PAROXETINE HCL,2,738
TAMSULOSIN HCL,2,738
QUETIAPINE FUMARATE,1,738
RAMIPRIL,1,738
SULFASALAZINE,1,738
MONTELUKAST SODIUM,1,738
LEVETIRACETAM,1,738
ETODOLAC,1,737
MECLIZINE HCL,1,737
XOPENEX HFA,1,737
BENZTROPINE MESYLATE,1,737
POTASSIUM CHLORIDE,2,737
ARMOUR THYROID,1,737
FINASTERIDE,1,736
HYDROCODONE-ACETAMINOPHEN,3,736
HYDROXYUREA,1,736
TRAMADOL HCL-ACETAMINOPHEN,1,736
HYDROXYUREA,1,735
GLIPIZIDE XL,1,735
SYNTHROID,1,735
TRAZODONE HCL,1,735
TIZANIDINE HCL,1,735
PRAVASTATIN SODIUM,1,734
NIFEDIPINE ER,1,734
DILTIAZEM HCL,1,734
ALPRAZOLAM,1,734
DONEPEZIL HCL,1,734
PRIMIDONE,1,733
AMITRIPTYLINE HCL,1,733
FENOFIBRATE,3,733
LOSARTAN-HYDROCHLOROTHIAZIDE,1,733
AMIODARONE HCL,1,733
MIRTAZAPINE,1,733
ISOSORBIDE MONONITRATE ER,1,733
OXCARBAZEPINE,1,733
RABEPRAZOLE SODIUM,1,732
DILTIAZEM 24HR CD,1,732
ALPRAZOLAM,1,732
CHOLESTYRAMINE LIGHT,1,732
TRAZODONE HCL,1,732
TRAZODONE HCL,1,732
AZITHROMYCIN,1,731
BISOPROLOL FUMARATE,1,731
MARGESIC,1,731
POTASSIUM CHLORIDE,3,731
LOSARTAN POTASSIUM,1,731
NITROFURANTOIN MONO-MACRO,1,731
BUSPIRONE HCL,1,731
OXYBUTYNIN CHLORIDE ER,1,730
SOTALOL,1,730
LISINOPRIL,1,730
GLYBURIDE,1,730
ALENDRONATE SODIUM,1,730
AMITRIPTYLINE HCL,1,730
CITALOPRAM HBR,1,730
FUROSEMIDE,1,730
RISPERIDONE,1,730
GABAPENTIN,1,729
ACETAMINOPHEN-CODEINE,1,729
QUETIAPINE FUMARATE,1,729
NYSTATIN,1,729
PROAIR HFA,1,729
RAMIPRIL,1,729
CARVEDILOL,1,729
BENAZEPRIL HCL,1,729
FENTANYL,1,728
DILT-XR,1,728
NORTRIPTYLINE HCL,1,728
VALSARTAN,1,728
HYDROCHLOROTHIAZIDE,2,728
NIFEDIPINE ER,1,728
DILANTIN,2,728
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,728
ALLOPURINOL,1,727
OXYCODONE HCL,1,727
LORAZEPAM,1,727
XOPENEX HFA,1,727
ATORVASTATIN CALCIUM,1,727
VENTOLIN HFA,1,727
TEMAZEPAM,1,727
WARFARIN SODIUM,1,726
LISINOPRIL,1,726
PROAIR HFA,1,726
BD ULTRA-FINE PEN NEEDLE,1,725
GEMFIBROZIL,1,725
ETODOLAC,1,725
MONTELUKAST SODIUM,1,725
ZOLPIDEM TARTRATE,1,724
KETOCONAZOLE,1,724
HYDROCORTISONE,1,724
BUPROPION XL,1,724
CAPTOPRIL,1,724
POTASSIUM CHLORIDE,1,724
BRIMONIDINE TARTRATE,1,724
ESCITALOPRAM OXALATE,1,724
GLUCOPHAGE,1,723
SUCRALFATE,2,723
LOSARTAN-HYDROCHLOROTHIAZIDE,1,723
PENTOXIFYLLINE,1,723
TOPROL XL,1,723
ATORVASTATIN CALCIUM,3,723
FENOFIBRATE,2,723
HYDROCODONE-ACETAMINOPHEN,1,722
DICYCLOMINE HCL,1,722
DILTIAZEM 24HR ER,1,722
MONTELUKAST SODIUM,1,722
POTASSIUM CHLORIDE,1,722
LOSARTAN POTASSIUM,1,722
PREDNISONE,3,722
BUMETANIDE,1,721
OXYCODONE-ACETAMINOPHEN,2,721
NIFEDICAL XL,1,721
CLOPIDOGREL,1,721
METOPROLOL TARTRATE,1,720
FLUTICASONE PROPIONATE,1,720
ENALAPRIL MALEATE,1,720
IBUPROFEN,1,720
WARFARIN SODIUM,1,720
RANITIDINE HCL,1,719
GLIPIZIDE,1,719
BICALUTAMIDE,1,719
VALACYCLOVIR,1,719
TAMSULOSIN HCL,1,719
VENLAFAXINE HCL ER,1,719
FLUTICASONE PROPIONATE,1,718
FUROSEMIDE,1,718
IPRATROPIUM-ALBUTEROL,1,718
SIMVASTATIN,1,718
OXYCODONE-ACETAMINOPHEN,1,718
DIGOX,1,717
HALOPERIDOL,1,717
FAMOTIDINE,1,717
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,716
CARVEDILOL,1,716
GABAPENTIN,1,716
DIGOX,1,716
ATORVASTATIN CALCIUM,1,716
HYDROCODONE-ACETAMINOPHEN,1,716
NITROSTAT,1,716
RISPERIDONE,1,715
VENTOLIN HFA,1,715
DILTIAZEM 24HR CD,1,715
AMLODIPINE BESYLATE,1,715
PROPRANOLOL HCL,1,715
IBUPROFEN,1,714
PROAIR HFA,1,714
BD ULTRA-FINE PEN NEEDLE,1,714
TRAMADOL HCL,1,714
DONEPEZIL HCL,1,714
IRBESARTAN-HYDROCHLOROTHIAZIDE,1,713
NIFEDIPINE ER,1,713
BUPROPION HCL SR,1,713
CLONIDINE HCL,1,713
FENOFIBRIC ACID,1,713
HYDROCODONE-ACETAMINOPHEN,1,713
ZOLPIDEM TARTRATE,1,713
METHYLPREDNISOLONE,1,713
GEMFIBROZIL,1,712
AMOXICILLIN,1,712
TRIAMCINOLONE ACETONIDE,1,712
OXYBUTYNIN CHLORIDE,1,712
RABEPRAZOLE SODIUM,1,712
SPIRONOLACTONE,1,711
ISOSORBIDE MONONITRATE ER,1,711
HALOPERIDOL,1,711
SIMVASTATIN,1,711
METOPROLOL SUCCINATE,1,711
OMEPRAZOLE,1,711
KLOR-CON M20,1,710
VITAMIN D2,1,710
DIGITEK,1,710
CITALOPRAM HBR,1,709
ALLOPURINOL,1,709
ALPRAZOLAM,1,709
DILANTIN,1,709
BUSPIRONE HCL,1,709
FLUTICASONE PROPIONATE,1,709
PRAVASTATIN SODIUM,1,709
BETAMETHASONE DIPROPIONATE,1,709
DOXYCYCLINE HYCLATE,1,709
FLUCONAZOLE,1,708
SUCRALFATE,1,708
SPIRONOLACTONE-HCTZ,1,708
IPRATROPIUM-ALBUTEROL,1,708
CARBIDOPA-LEVODOPA,1,708
TERAZOSIN HCL,1,708
LEVOTHYROXINE SODIUM,1,708
PROPRANOLOL HCL ER,1,708
DIGOX,1,708
NITROGLYCERIN PATCH,1,708
PRIMIDONE,1,707
HYDROCODONE-ACETAMINOPHEN,1,707
OMEPRAZOLE,1,707
ACETAMINOPHEN-CODEINE,1,707
LISINOPRIL,1,707
CLONIDINE HCL,1,707
DORZOLAMIDE-TIMOLOL,1,707
DOXAZOSIN MESYLATE,1,707
CLONIDINE HCL,1,707
ONDANSETRON HCL,1,706
PROPAFENONE HCL,1,706
METOPROLOL SUCCINATE,1,706
LEVETIRACETAM,1,706
METHYLPHENIDATE HCL,1,706
PHENYTOIN SODIUM EXTENDED,1,706
FLUTICASONE PROPIONATE,1,705
BUPROPION HCL SR,1,705
FLUOXETINE HCL,1,705
ESCITALOPRAM OXALATE,1,705
LEVOFLOXACIN,1,705
SUCRALFATE,1,705
DORZOLAMIDE HCL,1,705
NAPROXEN,1,705
